symbol,date,adjusted_close,close,amount,turnover_rate
SH.600482,2016-07-05,33.29,33.29,705212704.0,3.88
SH.600482,2016-07-06,33.01,33.01,276314576.0,1.55
SH.600482,2016-07-07,32.83,32.83,442877328.0,2.48
SH.600482,2016-07-08,32.8,32.8,283590288.0,1.59
SH.600482,2016-07-11,33.11,33.11,437917888.0,2.43
SH.600482,2016-07-12,32.94,32.94,349043696.0,1.97
SH.600482,2016-07-13,32.83,32.83,313923632.0,1.76
SH.600482,2016-07-14,32.82,32.82,340581904.0,1.91
SH.600482,2016-07-15,33.9,33.9,638925712.0,3.51
SH.600482,2016-07-18,32.89,32.89,451523440.0,2.51
SH.600482,2016-07-19,32.71,32.71,226826171.0,1.29
SH.600482,2016-07-20,32.67,32.67,149188386.0,0.84
SH.600482,2016-07-21,32.3,32.3,248562591.0,1.42
SH.600482,2016-07-22,31.99,31.99,176655108.0,1.01
SH.600482,2016-07-25,31.67,31.67,264388121.0,1.54
SH.600482,2016-07-26,31.79,31.79,181287460.0,1.06
SH.600482,2016-07-27,30.01,30.01,354185680.0,2.12
SH.600482,2016-07-28,30.45,30.45,187571438.0,1.14
SH.600482,2016-07-29,30.06,30.06,106625548.0,0.65
SH.600482,2016-08-01,29.73,29.73,117514515.0,0.73
SH.600482,2016-08-02,29.93,29.93,63751320.0,0.39
SH.600482,2016-08-03,30.47,30.47,141108341.0,0.86
SH.600482,2016-08-04,30.33,30.33,101447783.0,0.62
SH.600482,2016-08-05,30.07,30.07,70702960.0,0.43
SH.600482,2016-08-08,30.59,30.59,95960909.0,0.58
SH.600482,2016-08-09,30.58,30.58,113553078.0,0.69
SH.600482,2016-08-10,30.51,30.51,83036268.0,0.5
SH.600482,2016-08-11,29.79,29.79,130982400.0,0.8
SH.600482,2016-08-12,29.83,29.83,145363105.0,0.9
SH.600482,2016-08-15,30.31,30.31,158946515.0,0.97
SH.600482,2016-08-16,30.28,30.28,148048763.0,0.9
SH.600482,2016-08-17,30.35,30.35,118217213.0,0.72
SH.600482,2016-08-18,30.11,30.11,104448754.0,0.64
SH.600482,2016-08-19,29.81,29.81,137394121.0,0.85
SH.600482,2016-08-22,29.41,29.41,117514697.0,0.73
SH.600482,2016-08-23,29.57,29.57,93514238.0,0.58
SH.600482,2016-08-24,29.66,29.66,91783892.0,0.57
SH.600482,2016-08-25,29.38,29.38,100591032.0,0.63
SH.600482,2016-08-26,29.43,29.43,84812136.0,0.53
SH.600482,2016-08-29,30.05,30.05,212832158.0,1.3
SH.600482,2016-08-30,30.06,30.06,129129318.0,0.79
SH.600482,2016-08-31,29.84,29.84,80371434.0,0.5
SH.600482,2016-09-01,29.67,29.67,110458412.0,0.68
SH.600482,2016-09-02,29.41,29.41,98649666.0,0.62
SH.600482,2016-09-05,29.38,29.38,74536178.0,0.47
SH.600482,2016-09-06,29.99,29.99,163470693.0,1.01
SH.600482,2016-09-07,30.51,30.51,231421199.0,1.4
SH.600482,2016-09-08,31.72,31.72,439226768.0,2.6
SH.600482,2016-09-09,31.28,31.28,339247392.0,1.97
SH.600482,2016-09-12,31.28,31.28,256681428.0,1.51
SH.600482,2016-09-13,32.22,32.22,275054256.0,1.59
SH.600482,2016-09-14,32.23,32.23,196083632.0,1.13
SH.600482,2016-09-19,32.4,32.4,265002644.0,1.51
SH.600482,2016-09-20,32.06,32.06,172488933.0,0.99
SH.600482,2016-09-21,31.92,31.92,115020595.0,0.66
SH.600482,2016-09-22,32.0,32.0,135461900.0,0.78
SH.600482,2016-09-23,32.45,32.45,237999294.0,1.36
SH.600482,2016-09-26,31.58,31.58,188360870.0,1.09
SH.600482,2016-09-27,31.87,31.87,103468216.0,0.61
SH.600482,2016-09-28,32.33,32.33,184096392.0,1.05
SH.600482,2016-09-29,31.79,31.79,161681457.0,0.93
SH.600482,2016-09-30,31.83,31.83,108263615.0,0.63
SH.600482,2016-10-10,32.56,32.56,213657617.0,1.22
SH.600482,2016-10-11,32.99,32.99,239786838.0,1.34
SH.600482,2016-10-12,32.55,32.55,184039723.0,1.05
SH.600482,2016-10-13,32.9,32.9,171131152.0,0.96
SH.600482,2016-10-14,32.73,32.73,128660576.0,0.73
SH.600482,2016-10-17,31.97,31.97,191686499.0,1.09
SH.600482,2016-10-18,32.44,32.44,121650749.0,0.7
SH.600482,2016-10-19,32.29,32.29,117266516.0,0.67
SH.600482,2016-10-20,32.27,32.27,93887202.0,0.54
SH.600482,2016-10-21,31.82,31.82,105698513.0,0.61
SH.600482,2016-10-24,32.01,32.01,181331171.0,1.05
SH.600482,2016-10-25,31.99,31.99,88153845.0,0.51
SH.600482,2016-10-26,32.0,32.0,80843200.0,0.47
SH.600482,2016-10-27,31.84,31.84,79151788.0,0.46
SH.600482,2016-10-28,31.71,31.71,53460272.0,0.31
SH.600482,2016-10-31,31.36,31.36,101616645.0,0.6
SH.600482,2016-11-01,32.02,32.02,135517836.0,0.79
SH.600482,2016-11-02,31.75,31.75,87752051.0,0.51
SH.600482,2016-11-03,31.85,31.85,106021936.0,0.61
SH.600482,2016-11-04,31.73,31.73,84400618.0,0.49
SH.600482,2016-11-07,31.13,31.13,142246418.0,0.84
SH.600482,2016-11-08,31.02,31.02,99869988.0,0.59
SH.600482,2016-11-09,31.1,31.1,119412938.0,0.71
SH.600482,2016-11-10,31.45,31.45,102885944.0,0.61
SH.600482,2016-11-11,31.31,31.31,107383686.0,0.63
SH.600482,2016-11-14,31.72,31.72,96988338.0,0.57
SH.600482,2016-11-15,31.78,31.78,81597383.0,0.47
SH.600482,2016-11-16,31.34,31.34,83900370.0,0.49
SH.600482,2016-11-17,31.8,31.8,209950803.0,1.23
SH.600482,2016-11-18,31.91,31.91,124927056.0,0.72
SH.600482,2016-11-21,31.71,31.71,107187418.0,0.62
SH.600482,2016-11-22,31.7,31.7,84963607.0,0.5
SH.600482,2016-11-23,31.9,31.9,146645003.0,0.85
SH.600482,2016-11-24,31.03,31.03,189146506.0,1.11
SH.600482,2016-11-25,31.36,31.36,124935069.0,0.74
SH.600482,2016-11-28,30.9,30.9,114411107.0,0.67
SH.600482,2016-11-29,31.03,31.03,136495750.0,0.81
SH.600482,2016-11-30,30.54,30.54,118151625.0,0.71
SH.600482,2016-12-01,30.96,30.96,146026928.0,0.87
SH.600482,2016-12-02,30.96,30.96,139866614.0,0.83
SH.600482,2016-12-05,30.98,30.98,159073761.0,0.95
SH.600482,2016-12-06,31.08,31.08,179921818.0,1.06
SH.600482,2016-12-07,33.12,33.12,678556944.0,3.88
SH.600482,2016-12-08,33.21,33.21,411720272.0,2.3
SH.600482,2016-12-09,32.55,32.55,282792192.0,1.61
SH.600482,2016-12-12,31.48,31.48,242828774.0,1.4
SH.600482,2016-12-13,32.23,32.23,248029535.0,1.44
SH.600482,2016-12-14,31.01,31.01,288835088.0,1.71
SH.600482,2016-12-15,30.67,30.67,256866580.0,1.54
SH.600482,2016-12-16,29.9,29.9,266941372.0,1.64
SH.600482,2016-12-19,30.21,30.21,189304187.0,1.17
SH.600482,2016-12-20,29.85,29.85,139632694.0,0.86
SH.600482,2016-12-21,30.27,30.27,179259133.0,1.09
SH.600482,2016-12-22,30.28,30.28,97300915.0,0.59
SH.600482,2016-12-23,29.83,29.83,108976019.0,0.67
SH.600482,2016-12-26,30.03,30.03,67649888.0,0.42
SH.600482,2016-12-27,30.02,30.02,76880716.0,0.47
SH.600482,2016-12-28,29.87,29.87,63766864.0,0.39
