symbol,date,close,amount,turnover_rate,adj_factor,adj_price,ret
SH.600309,2018-10-12,37.7,1022251856.0,1.0,35.076,1322.3652000000002,0.02168021680216814
SH.600309,2018-10-15,37.57,720986448.0,0.69,35.076,1317.80532,-0.0034482758620691945
SH.600309,2018-10-16,35.81,1404892192.0,1.41,35.076,1256.07156,-0.04684588767633735
SH.600309,2018-10-17,36.22,832644288.0,0.85,35.076,1270.45272,0.01144931583356601
SH.600309,2018-10-18,35.59,717672288.0,0.73,35.076,1248.3548400000002,-0.017393705135284265
SH.600309,2018-10-19,32.03,604319616.0,0.69,35.076,1123.4842800000001,-0.10002809778027544
SH.600309,2018-10-22,32.47,3121829200.0,3.52,35.076,1138.91772,0.013737121448641698
SH.600309,2018-10-23,29.28,2797786256.0,3.39,35.076,1027.02528,-0.09824453341546036
SH.600309,2018-10-24,29.56,1333180736.0,1.63,35.076,1036.84656,0.0095628415300546
SH.600309,2018-10-25,29.0,1410827504.0,1.81,35.076,1017.2040000000001,-0.018944519621109546
SH.600309,2018-10-26,29.0,786591952.0,0.99,35.076,1017.2040000000001,0.0
SH.600309,2018-10-29,27.1,1254300368.0,1.66,35.076,950.5596,-0.06551724137931036
SH.600309,2018-10-30,27.85,1030099664.0,1.37,35.076,976.8666000000001,0.027675276752767486
SH.600309,2018-10-31,28.32,846144336.0,1.1,35.076,993.3523200000001,0.016876122082585265
SH.600309,2018-11-01,28.95,1216649296.0,1.53,35.076,1015.4502,0.022245762711864403
SH.600309,2018-11-02,31.85,1991910736.0,2.37,35.076,1117.1706000000001,0.10017271157167551
SH.600309,2018-11-05,30.83,1631045744.0,1.93,35.076,1081.39308,-0.03202511773940353
SH.600309,2018-11-06,30.4,770065072.0,0.93,35.076,1066.3104,-0.013947453778786922
SH.600309,2018-11-07,30.29,1011330208.0,1.2,35.076,1062.45204,-0.0036184210526317706
SH.600309,2018-11-08,29.83,804960880.0,0.97,35.076,1046.31708,-0.015186530207989324
SH.600309,2018-11-09,29.23,605422880.0,0.75,35.076,1025.27148,-0.02011397921555469
SH.600309,2018-11-12,30.01,612187872.0,0.75,35.076,1052.63076,0.026684912760861934
SH.600309,2018-11-13,29.96,826864304.0,1.01,35.076,1050.87696,-0.001666111296234507
SH.600309,2018-11-14,30.07,843198176.0,1.02,35.076,1054.73532,0.003671562082776969
SH.600309,2018-11-15,30.29,628367472.0,0.76,35.076,1062.45204,0.0073162620552045254
SH.600309,2018-11-16,30.35,971556288.0,1.17,35.076,1064.5566000000001,0.001980851766259617
SH.600309,2018-11-19,31.1,930597984.0,1.1,35.076,1090.8636000000001,0.02471169686985175
SH.600309,2018-11-20,30.35,651525328.0,0.78,35.076,1064.5566000000001,-0.024115755627009627
SH.600309,2018-11-21,29.95,538045056.0,0.66,35.076,1050.5262,-0.01317957166392103
SH.600309,2018-11-22,30.22,435983040.0,0.53,35.076,1059.9967199999999,0.009015025041736013
SH.600309,2018-11-23,28.63,809506128.0,1.02,35.076,1004.22588,-0.05261416280608855
SH.600309,2018-11-26,28.15,467387008.0,0.6,35.076,987.3893999999999,-0.016765630457562075
SH.600309,2018-11-27,28.0,446786912.0,0.58,35.076,982.128,-0.005328596802841812
SH.600309,2018-11-28,28.23,431083936.0,0.56,35.076,990.19548,0.00821428571428573
SH.600309,2018-11-29,28.39,734239520.0,0.94,35.076,995.80764,0.005667729365922858
SH.600309,2018-11-30,28.88,550689360.0,0.7,35.076,1012.99488,0.017259598450158453
SH.600309,2018-12-03,30.62,1374407136.0,1.65,35.076,1074.02712,0.0602493074792243
SH.600309,2018-12-04,32.94,2033349120.0,2.33,35.076,1155.40344,0.07576747224036584
SH.600309,2018-12-05,32.79,1979555872.0,2.2,35.076,1150.14204,-0.004553734061930825
SH.600309,2018-12-06,31.32,1393939584.0,1.6,35.076,1098.58032,-0.04483074107959739
SH.600309,2018-12-07,31.2,642534944.0,0.75,35.076,1094.3712,-0.003831417624521105
SH.600309,2018-12-10,31.15,602269200.0,0.71,35.076,1092.6173999999999,-0.001602564102564319
SH.600309,2018-12-11,31.17,469502832.0,0.55,35.076,1093.3189200000002,0.0006420545746390616
SH.600309,2018-12-12,31.13,426958016.0,0.5,35.076,1091.91588,-0.0012832852101380965
SH.600309,2018-12-13,32.1,1178504368.0,1.35,35.076,1125.9396000000002,0.031159653067780457
SH.600309,2018-12-14,31.1,783256160.0,0.91,35.076,1090.8636000000001,-0.031152647975077885
SH.600309,2018-12-17,31.36,600477024.0,0.7,35.076,1099.98336,0.008360128617363127
SH.600309,2018-12-18,31.53,530644576.0,0.62,35.076,1105.9462800000001,0.0054209183673470385
SH.600309,2018-12-19,30.36,713863568.0,0.85,35.076,1064.90736,-0.037107516650808914
SH.600309,2018-12-20,30.02,480779232.0,0.58,35.076,1052.98152,-0.011198945981554576
SH.600309,2018-12-21,28.98,713842816.0,0.9,35.076,1016.50248,-0.03464357095269821
SH.600309,2018-12-24,29.39,418046016.0,0.52,35.076,1030.88364,0.014147688060731634
SH.600309,2018-12-25,28.78,754408704.0,0.97,35.076,1009.48728,-0.02075535896563452
SH.600309,2018-12-26,28.33,394064896.0,0.5,35.076,993.70308,-0.015635858234885336
SH.600309,2018-12-27,28.37,603306736.0,0.77,35.076,995.10612,0.00141193081539015
SH.600309,2018-12-28,27.99,512279296.0,0.67,35.076,981.77724,-0.013394430736693663
SH.600309,2019-01-02,28.44,633764288.0,0.82,35.076,997.5614400000001,0.016077170418006492
SH.600309,2019-01-03,27.55,563171184.0,0.74,35.076,966.3438,-0.03129395218002817
SH.600309,2019-01-04,28.45,682754528.0,0.89,35.076,997.9122,0.03266787658802173
SH.600309,2019-01-07,28.75,550366496.0,0.7,35.076,1008.4350000000001,0.010544815465729496
SH.600309,2019-01-08,28.79,357460512.0,0.45,35.076,1009.83804,0.0013913043478259723
SH.600309,2019-01-09,30.76,1675672944.0,2.01,35.076,1078.93776,0.06842653699201118
SH.600309,2019-01-10,30.55,804363840.0,0.96,35.076,1071.5718,-0.006827048114434464
SH.600309,2019-01-11,30.91,882060848.0,1.04,35.076,1084.1991600000001,0.011783960720131104
SH.600309,2019-01-14,31.13,664522848.0,0.79,35.076,1091.91588,0.007117437722419906
SH.600309,2019-01-15,32.02,1099795872.0,1.26,35.076,1123.13352,0.028589784773530358
SH.600309,2019-01-16,32.32,886468016.0,1.01,35.076,1133.65632,0.00936914428482205
SH.600309,2019-01-17,31.77,662223632.0,0.76,35.076,1114.36452,-0.0170173267326732
SH.600309,2019-01-18,32.05,819377680.0,0.93,35.076,1124.1858,0.00881334592382732
SH.600309,2019-01-21,33.19,1207867904.0,1.34,35.076,1164.1724399999998,0.035569422776911
SH.600309,2019-01-22,32.48,727872000.0,0.81,35.076,1139.26848,-0.02139198553781252
SH.600309,2019-01-23,32.55,415932160.0,0.47,35.076,1141.7238,0.0021551724137931494
SH.600309,2019-01-24,31.5,1096123216.0,1.27,35.076,1104.894,-0.032258064516129004
SH.600309,2019-01-25,32.33,894872400.0,1.02,35.076,1134.0070799999999,0.026349206349206122
SH.600309,2019-01-28,32.21,890511504.0,1.0,35.076,1129.79796,-0.003711722858026345
SH.600309,2019-01-29,32.75,731588112.0,0.82,35.076,1148.739,0.016764979819931636
SH.600309,2019-01-30,32.45,716803216.0,0.8,35.076,1138.2162,-0.009160305343511421
SH.600309,2019-01-31,32.7,670891776.0,0.75,35.076,1146.9852,0.007704160246533087
SH.600309,2019-02-01,34.44,1368333568.0,1.49,35.076,1208.0174399999999,0.05321100917431165
SH.600309,2019-02-11,35.28,1214126512.0,1.27,35.076,1237.48128,0.024390243902439046
SH.600309,2019-02-12,36.08,1531323520.0,2.97,35.076,1265.54208,0.0226757369614512
SH.600309,2019-02-13,37.44,1593792448.0,3.02,35.076,1313.24544,0.037694013303769314
SH.600309,2019-02-14,37.85,1233607440.0,2.29,35.076,1327.6266,0.010950854700854773
SH.600309,2019-02-15,36.47,1638743600.0,3.12,35.076,1279.22172,-0.036459709379128125
SH.600309,2019-02-18,38.13,1342383648.0,2.5,35.076,1337.4478800000002,0.04551686317521253
SH.600309,2019-02-19,37.92,1245342784.0,2.3,35.076,1330.08192,-0.0055074744295831035
SH.600309,2019-02-20,37.14,1086964240.0,2.05,35.076,1302.72264,-0.020569620253164667
SH.600309,2019-02-21,37.25,1080244240.0,2.02,35.076,1306.5810000000001,0.0029617662897147845
SH.600309,2019-02-22,37.5,1100153808.0,2.08,35.076,1315.35,0.006711409395973034
SH.600309,2019-02-25,39.96,2850116736.0,5.09,35.076,1401.63696,0.0656000000000001
SH.600309,2019-02-26,40.04,2358312208.0,4.07,35.076,1404.4430399999999,0.002002002002001957
SH.600309,2019-02-27,40.01,1438713600.0,2.51,35.076,1403.39076,-0.0007492507492506961
SH.600309,2019-02-28,40.87,1764310192.0,3.01,35.076,1433.55612,0.021494626343414147
SH.600309,2019-03-01,42.08,1787001888.0,3.02,35.076,1475.99808,0.02960606802055299
SH.600309,2019-03-04,41.55,2336772464.0,3.9,35.076,1457.4078,-0.012595057034220591
SH.600309,2019-03-05,41.03,1630543072.0,2.8,35.076,1439.16828,-0.012515042117930086
SH.600309,2019-03-06,41.18,1416130128.0,2.43,35.076,1444.42968,0.003655861564708651
SH.600309,2019-03-07,39.58,2260421600.0,3.97,35.076,1388.30808,-0.03885381253035447
SH.600309,2019-03-08,37.49,2088291984.0,3.85,35.076,1314.99924,-0.05280444669024753
SH.600309,2019-03-11,39.07,1613679504.0,2.94,35.076,1370.41932,0.0421445718858362
SH.600309,2019-03-12,38.77,1409686016.0,2.53,35.076,1359.8965200000002,-0.007678525723060936
SH.600309,2019-03-13,38.14,982701376.0,1.81,35.076,1337.79864,-0.016249677585762345
SH.600309,2019-03-14,38.58,1140226240.0,2.08,35.076,1353.23208,0.011536444677503921
SH.600309,2019-03-15,41.03,3117486000.0,5.41,35.076,1439.16828,0.06350440642820132
SH.600309,2019-03-18,42.0,2731200304.0,4.59,35.076,1473.192,0.02364123811844987
SH.600309,2019-03-19,42.0,1548660736.0,2.58,35.076,1473.192,0.0
SH.600309,2019-03-20,41.27,1410807312.0,2.39,35.076,1447.58652,-0.017380952380952386
SH.600309,2019-03-21,41.05,1028093744.0,1.75,35.076,1439.8698,-0.005330748727889634
SH.600309,2019-03-22,41.56,934342272.0,1.58,35.076,1457.75856,0.012423873325213108
SH.600309,2019-03-25,40.43,964860736.0,1.66,35.076,1418.12268,-0.027189605389797866
SH.600309,2019-03-26,41.03,1772439504.0,3.01,35.076,1439.16828,0.014840465001236813
SH.600309,2019-03-27,44.77,3394634528.0,5.53,35.076,1570.3525200000001,0.09115281501340489
SH.600309,2019-03-28,43.7,2348442336.0,3.77,35.076,1532.8212,-0.023899932990842143
SH.600309,2019-03-29,45.53,2497157280.0,3.88,35.076,1597.01028,0.041876430205949555
SH.600309,2019-04-01,46.99,2918445920.0,4.3,35.076,1648.22124,0.03206676916318907
SH.600309,2019-04-02,47.55,2444749872.0,3.61,35.076,1667.8637999999999,0.011917429240263733
SH.600309,2019-04-03,46.83,1870996736.0,2.81,35.076,1642.60908,-0.015141955835962118
SH.600309,2019-04-04,47.43,2413739104.0,3.56,35.076,1663.65468,0.012812299807815508
SH.600309,2019-04-08,50.3,5795431680.0,8.0,35.076,1764.3228,0.060510225595614475
SH.600309,2019-04-09,50.29,2897395024.0,4.12,35.076,1763.97204,-0.0001988071570575567
SH.600309,2019-04-10,49.1,1860789872.0,2.65,35.076,1722.2316,-0.023662756015112363
SH.600309,2019-04-11,46.73,2457685600.0,3.63,35.076,1639.1014799999998,-0.04826883910386981
SH.600309,2019-04-12,46.36,1633542864.0,2.47,35.076,1626.12336,-0.007917825807832068
SH.600309,2019-04-15,46.22,1696498528.0,2.52,35.076,1621.21272,-0.0030198446937015344
SH.600309,2019-04-16,47.71,1541477088.0,2.31,35.076,1673.47596,0.032237126784941506
SH.600309,2019-04-17,47.48,1325147712.0,1.95,35.076,1665.4084799999998,-0.004820792286732489
SH.600309,2019-04-18,46.88,768429120.0,1.15,35.076,1644.3628800000001,-0.012636899747261787
SH.600309,2019-04-19,47.32,853665952.0,1.28,35.076,1659.79632,0.009385665529010101
SH.600309,2019-04-22,46.75,1474596624.0,2.18,35.076,1639.803,-0.01204564666103114
SH.600309,2019-04-23,47.8,1670082704.0,2.46,35.076,1676.6327999999999,0.02245989304812812
SH.600309,2019-04-24,46.82,1316735776.0,1.97,35.076,1642.2583200000001,-0.02050209205020903
SH.600309,2019-04-25,45.53,1222633728.0,1.86,35.076,1597.01028,-0.027552328064929577
SH.600309,2019-04-26,43.99,1768935872.0,2.8,35.076,1542.99324,-0.033823852405007626
SH.600309,2019-04-29,45.3,1768773424.0,2.74,35.076,1588.9428,0.029779495339850026
SH.600309,2019-04-30,45.23,927105504.0,1.43,35.076,1586.48748,-0.0015452538631346435
SH.600309,2019-05-06,42.5,2234223568.0,3.73,35.076,1490.73,-0.06035816935662175
SH.600309,2019-05-07,42.99,1317318928.0,2.15,35.076,1507.91724,0.011529411764705788
SH.600309,2019-05-08,42.61,912883904.0,1.5,35.076,1494.58836,-0.008839264945336156
SH.600309,2019-05-09,40.34,1735420496.0,2.99,35.076,1414.96584,-0.053273879371039556
SH.600309,2019-05-10,42.1,1808540480.0,3.07,35.076,1476.6996000000001,0.04362915220624686
SH.600309,2019-05-13,40.07,1415890112.0,2.46,35.076,1405.49532,-0.04821852731591458
SH.600309,2019-05-14,40.19,971505232.0,1.69,35.076,1409.70444,0.002994759171449868
SH.600309,2019-05-15,41.02,1077005504.0,1.85,35.076,1438.81752,0.02065190345857193
SH.600309,2019-05-16,41.0,898235200.0,1.55,35.076,1438.116,-0.0004875670404681509
SH.600309,2019-05-17,39.82,1122297984.0,1.97,35.076,1396.72632,-0.028780487804878074
SH.600309,2019-05-20,38.62,1314076208.0,2.4,35.076,1354.63512,-0.030135610246107558
SH.600309,2019-05-21,40.72,1482616544.0,2.59,35.076,1428.2947199999999,0.05437597099948199
SH.600309,2019-05-22,40.89,855982880.0,1.47,35.076,1434.25764,0.004174852652259364
SH.600309,2019-05-23,40.11,723706320.0,1.27,35.076,1406.89836,-0.019075568598679427
SH.600309,2019-05-24,40.14,735087248.0,1.29,35.076,1407.95064,0.0007479431563202077
SH.600309,2019-05-27,38.55,931030592.0,1.73,36.915,1423.07325,0.010740866597425569
SH.600309,2019-05-28,38.9,863524464.0,1.55,36.915,1435.9934999999998,0.009079118028534339
SH.600309,2019-05-29,39.42,705354752.0,1.26,36.915,1455.1893,0.013367609254498758
SH.600309,2019-05-30,38.52,1175602944.0,2.16,36.915,1421.9658000000002,-0.022831050228310334
SH.600309,2019-05-31,38.04,638332352.0,1.17,36.915,1404.2466,-0.012461059190031265
SH.600309,2019-06-03,38.29,655330880.0,1.2,36.915,1413.47535,0.006572029442691862
SH.600309,2019-06-04,38.23,519298256.0,0.96,36.915,1411.2604499999998,-0.0015669887699139018
SH.600309,2019-06-05,38.01,411539536.0,0.75,36.915,1403.13915,-0.005754642950562272
SH.600309,2019-06-06,37.81,454319936.0,0.84,36.915,1395.7561500000002,-0.0052617732175741505
SH.600309,2019-06-10,38.26,401932480.0,0.74,36.915,1412.3679,0.011901613329806882
SH.600309,2019-06-11,40.1,1193760144.0,2.12,36.915,1480.2915,0.048092002090956765
SH.600309,2019-06-12,39.78,577880752.0,1.02,36.915,1468.4787000000001,-0.007980049875311646
SH.600309,2019-06-13,39.58,415620384.0,0.74,36.915,1461.0956999999999,-0.00502765208647582
SH.600309,2019-06-14,38.84,572873280.0,1.03,36.915,1433.7786,-0.018696311268317167
SH.600309,2019-06-17,38.66,342755472.0,0.62,36.915,1427.1338999999998,-0.00463439752832151
SH.600309,2019-06-18,38.9,320473664.0,0.58,36.915,1435.9934999999998,0.006207966890843242
SH.600309,2019-06-19,39.9,1167694224.0,2.04,36.915,1472.9085,0.02570694087403602
SH.600309,2019-06-20,41.54,1204868112.0,2.06,36.915,1533.4491,0.04110275689223064
SH.600309,2019-06-21,41.98,818985504.0,1.37,36.915,1549.6916999999999,0.010592200288878084
SH.600309,2019-06-24,42.96,853232240.0,1.4,36.915,1585.8684,0.023344449737970674
SH.600309,2019-06-25,43.09,856918144.0,1.41,36.915,1590.6673500000002,0.003026070763501032
SH.600309,2019-06-26,42.45,601162032.0,0.99,36.915,1567.04175,-0.014852634021814803
SH.600309,2019-06-27,42.92,670905232.0,1.09,36.915,1584.3918,0.011071849234393305
SH.600309,2019-06-28,42.79,661701680.0,1.08,36.915,1579.59285,-0.0030288909599255343
SH.600309,2019-07-01,43.9,1103566016.0,1.76,36.915,1620.5684999999999,0.02594064033652721
SH.600309,2019-07-02,43.52,636806896.0,1.03,36.915,1606.5408,-0.008656036446469173
SH.600309,2019-07-03,42.8,721071520.0,1.17,36.915,1579.9619999999998,-0.016544117647058987
SH.600309,2019-07-04,42.86,459870720.0,0.75,36.915,1582.1769,0.0014018691588786325
SH.600309,2019-07-05,43.48,589678240.0,0.95,36.915,1605.0641999999998,0.014465702286514226
SH.600309,2019-07-08,41.87,962256992.0,1.6,36.915,1545.63105,-0.03702851885924552
SH.600309,2019-07-09,41.73,612121376.0,1.03,36.915,1540.4629499999999,-0.0033436828278003983
SH.600309,2019-07-10,41.44,374625568.0,0.63,36.915,1529.7576,-0.00694943685597893
SH.600309,2019-07-11,41.69,457679728.0,0.77,36.915,1538.98635,0.006032818532818451
SH.600309,2019-07-12,42.1,443879248.0,0.74,36.915,1554.1215,0.009834492684096974
SH.600309,2019-07-15,41.55,481421248.0,0.81,36.915,1533.8182499999998,-0.013064133016627233
SH.600309,2019-07-16,41.45,312652544.0,0.53,36.915,1530.1267500000001,-0.00240673886883247
SH.600309,2019-07-17,41.8,434150384.0,0.73,36.915,1543.0469999999998,0.008443908323280791
SH.600309,2019-07-18,40.81,569751952.0,0.98,36.915,1506.50115,-0.02368421052631564
SH.600309,2019-07-19,40.52,451749968.0,0.78,36.915,1495.7958,-0.0071061014457241
SH.600309,2019-07-22,40.28,421675072.0,0.73,36.915,1486.9362,-0.005923000987166804
SH.600309,2019-07-23,41.18,469955824.0,0.81,36.915,1520.1597,0.022343594836146785
SH.600309,2019-07-24,42.64,855427616.0,1.41,36.915,1574.0556,0.03545410393394843
SH.600309,2019-07-25,42.69,457503856.0,0.75,36.915,1575.9013499999999,0.001172607879925014
SH.600309,2019-07-26,43.41,763333216.0,1.24,36.915,1602.4801499999999,0.016865776528460996
SH.600309,2019-07-29,44.38,877116032.0,1.39,36.915,1638.2877,0.022345081778392117
SH.600309,2019-07-30,43.98,556975360.0,0.89,36.915,1623.5216999999998,-0.009013068949977665
SH.600309,2019-07-31,43.98,833496928.0,1.32,36.915,1623.5216999999998,0.0
SH.600309,2019-08-01,43.91,480292000.0,0.77,36.915,1620.9376499999998,-0.00159163256025463
SH.600309,2019-08-02,43.5,691380448.0,1.12,36.915,1605.8025,-0.009337280801639647
SH.600309,2019-08-05,41.82,721373952.0,1.19,36.915,1543.7853,-0.0386206896551724
SH.600309,2019-08-06,41.85,850393504.0,1.44,36.915,1544.89275,0.0007173601147776321
SH.600309,2019-08-07,41.79,443045728.0,0.74,36.915,1542.67785,-0.0014336917562723928
SH.600309,2019-08-08,43.8,990745792.0,1.61,36.915,1616.877,0.04809763101220388
SH.600309,2019-08-09,42.94,636193472.0,1.03,36.915,1585.1300999999999,-0.01963470319634708
SH.600309,2019-08-12,43.68,518932064.0,0.84,36.915,1612.4471999999998,0.017233348858872732
SH.600309,2019-08-13,42.48,664425072.0,1.1,36.915,1568.1491999999998,-0.027472527472527486
SH.600309,2019-08-14,42.88,439098496.0,0.72,36.915,1582.9152000000001,0.009416195856873921
SH.600309,2019-08-15,42.89,462776288.0,0.77,36.915,1583.28435,0.0002332089552237182
SH.600309,2019-08-16,42.6,559705760.0,0.91,36.915,1572.579,-0.006761482863138268
SH.600309,2019-08-19,43.5,800190816.0,1.31,36.915,1605.8025,0.021126760563380254
SH.600309,2019-08-20,43.89,752855216.0,1.21,36.915,1620.19935,0.008965517241379395
SH.600309,2019-08-21,43.51,813560736.0,1.32,36.915,1606.17165,-0.008658008658008698
SH.600309,2019-08-22,43.33,549728592.0,0.89,36.915,1599.52695,-0.004136980004596724
SH.600309,2019-08-23,42.91,511449184.0,0.83,36.915,1584.0226499999999,-0.009693053311793265
SH.600309,2019-08-26,42.46,640740336.0,1.06,36.915,1567.4109,-0.010487065951992447
SH.600309,2019-08-27,44.2,1325290816.0,2.14,36.915,1631.643,0.04097974564295814
SH.600309,2019-08-28,43.68,681040864.0,1.09,36.915,1612.4471999999998,-0.01176470588235301
SH.600309,2019-08-29,45.2,1483110288.0,2.32,36.915,1668.558,0.0347985347985349
SH.600309,2019-08-30,44.71,817760656.0,1.28,36.915,1650.46965,-0.010840707964601792
SH.600309,2019-09-02,44.9,767332592.0,1.2,36.915,1657.4834999999998,0.0042496085886825075
SH.600309,2019-09-03,44.7,568950832.0,0.9,36.915,1650.1005,-0.00445434298440972
SH.600309,2019-09-04,45.58,903680656.0,1.41,36.915,1682.5856999999999,0.019686800894854528
SH.600309,2019-09-05,46.97,1479352976.0,2.22,36.915,1733.89755,0.03049583150504609
SH.600309,2019-09-06,46.7,638567168.0,0.96,36.915,1723.9305000000002,-0.005748350010644998
SH.600309,2019-09-09,47.2,823243072.0,1.22,36.915,1742.3880000000001,0.010706638115631772
SH.600309,2019-09-10,47.2,641756544.0,0.96,36.915,1742.3880000000001,0.0
SH.600309,2019-09-11,46.5,643096240.0,0.97,36.915,1716.5475,-0.014830508474576454
SH.600309,2019-09-12,46.89,590106368.0,0.89,36.915,1730.94435,0.008387096774193692
SH.600309,2019-09-16,47.27,665020352.0,0.98,36.915,1744.97205,0.008104073363190523
SH.600309,2019-09-17,46.49,586784800.0,0.88,36.915,1716.1783500000001,-0.016500951977998723
SH.600309,2019-09-18,46.2,450711920.0,0.68,36.915,1705.473,-0.006237900623790149
SH.600309,2019-09-19,45.96,510283424.0,0.78,36.915,1696.6134,-0.0051948051948051965
SH.600309,2019-09-20,45.17,1010914688.0,1.56,36.915,1667.45055,-0.017188859878154883
SH.600309,2019-09-23,44.95,698943056.0,1.09,36.915,1659.32925,-0.004870489262784994
SH.600309,2019-09-24,44.71,530165408.0,0.83,36.915,1650.46965,-0.005339265850945463
SH.600309,2019-09-25,44.68,629554640.0,0.99,36.915,1649.3622,-0.0006709908297919398
